"Time","Username","Entry"
2020-11-11 09:33:49,"npcc","Downloaded Historic Data"
2020-11-11 09:33:47,"npcc","Downloaded Historic Data"
2020-11-11 09:33:45,"npcc","Downloaded Forecast"
2020-11-11 09:33:41,"npcc","Logged In"
2020-11-10 11:20:34,"cppa","Downloaded Historic Data"
2020-11-10 11:20:32,"cppa","Downloaded Historic Data"
2020-11-10 11:20:30,"cppa","Downloaded Forecast"
2020-11-10 11:20:27,"cppa","Logged In"
2020-11-10 11:20:10,"cppa","Downloaded Historic Data"
2020-11-10 11:20:08,"cppa","Downloaded Historic Data"
2020-11-10 11:20:06,"cppa","Downloaded Forecast"
2020-11-10 11:20:03,"cppa","Logged In"
2020-11-10 11:19:40,"cppa","Downloaded Historic Data"
2020-11-10 11:19:38,"cppa","Downloaded Historic Data"
2020-11-10 11:19:36,"cppa","Downloaded Forecast"
2020-11-10 11:19:30,"cppa","Logged In"
2020-11-10 11:08:03,"cppa","Downloaded Historic Data"
2020-11-10 11:08:00,"cppa","Downloaded Historic Data"
2020-11-10 11:07:58,"cppa","Downloaded Forecast"
2020-11-10 11:07:54,"cppa","Logged In"
2020-11-10 10:22:17,"npcc","Downloaded Historic Data"
2020-11-10 10:22:13,"npcc","Downloaded Historic Data"
2020-11-10 10:22:10,"npcc","Downloaded Forecast"
2020-11-10 10:22:01,"npcc","Logged In"
2020-11-10 09:41:22,"npcc","Uploaded New Data"
2020-11-10 09:32:33,"npcc","Downloaded Historic Data"
2020-11-10 09:32:30,"npcc","Downloaded Historic Data"
2020-11-10 09:32:27,"npcc","Downloaded Forecast"
2020-11-10 09:32:23,"npcc","Logged In"
2020-11-09 11:57:50,"admin","Downloaded Historic Data"
2020-11-09 11:57:48,"admin","Downloaded Historic Data"
2020-11-09 11:57:45,"admin","Downloaded Forecast"
2020-11-09 11:57:41,"admin","Logged In"
2020-11-09 11:14:23,"npcc","Downloaded Historic Data"
2020-11-09 11:14:21,"npcc","Downloaded Historic Data"
2020-11-09 11:14:19,"npcc","Downloaded Forecast"
2020-11-09 11:14:15,"npcc","Logged In"
2020-11-09 09:31:28,"npcc","Uploaded New Data"
2020-11-09 09:24:16,"npcc","Downloaded Historic Data"
2020-11-09 09:24:14,"npcc","Downloaded Historic Data"
2020-11-09 09:24:12,"npcc","Downloaded Forecast"
2020-11-09 09:24:08,"npcc","Logged In"
2020-11-07 13:58:54,"admin","Downloaded Historic Data"
2020-11-07 13:58:52,"admin","Downloaded Historic Data"
2020-11-07 13:58:50,"admin","Downloaded Forecast"
2020-11-07 13:58:45,"admin","Logged In"
2020-11-06 11:24:44,"admin","Downloaded Historic Data"
2020-11-06 11:24:42,"admin","Downloaded Historic Data"
2020-11-06 11:24:39,"admin","Downloaded Forecast"
2020-11-06 11:24:35,"admin","Logged In"
2020-11-06 11:13:33,"admin","Downloaded Historic Data"
2020-11-06 11:13:31,"admin","Downloaded Historic Data"
2020-11-06 11:13:29,"admin","Downloaded Forecast"
2020-11-06 11:13:20,"admin","Logged In"
2020-11-06 10:50:14,"npcc","Downloaded Historic Data"
2020-11-06 10:50:12,"npcc","Downloaded Historic Data"
2020-11-06 10:50:10,"npcc","Downloaded Forecast"
2020-11-06 10:50:05,"npcc","Logged In"
2020-11-06 09:40:38,"admin","Downloaded Historic Data"
2020-11-06 09:40:36,"admin","Downloaded Historic Data"
2020-11-06 09:40:34,"admin","Downloaded Forecast"
2020-11-06 09:40:29,"admin","Logged In"
2020-11-06 08:35:38,"npcc","Uploaded New Data"
2020-11-06 08:28:37,"npcc","Downloaded Historic Data"
2020-11-06 08:28:35,"npcc","Downloaded Historic Data"
2020-11-06 08:28:33,"npcc","Downloaded Forecast"
2020-11-06 08:28:28,"npcc","Logged In"
2020-11-05 19:27:30,"admin","Downloaded Historic Data"
2020-11-05 19:27:28,"admin","Downloaded Historic Data"
2020-11-05 19:27:25,"admin","Downloaded Forecast"
2020-11-05 19:27:21,"admin","Logged In"
2020-11-05 18:10:19,"admin","Downloaded Historic Data"
2020-11-05 18:10:17,"admin","Downloaded Historic Data"
2020-11-05 18:10:14,"admin","Downloaded Forecast"
2020-11-05 18:10:10,"admin","Logged In"
2020-11-05 12:00:02,"npcc","Downloaded Historic Data"
2020-11-05 12:00:00,"npcc","Downloaded Historic Data"
2020-11-05 11:59:57,"npcc","Downloaded Forecast"
2020-11-05 11:59:51,"npcc","Logged In"
2020-11-05 10:05:56,"admin","Downloaded Historic Data"
2020-11-05 10:05:54,"admin","Downloaded Historic Data"
2020-11-05 10:05:52,"admin","Downloaded Forecast"
2020-11-05 10:05:47,"admin","Logged In"
2020-11-05 09:37:43,"npcc","Uploaded New Data"
2020-11-05 09:31:26,"npcc","Downloaded Historic Data"
2020-11-05 09:31:23,"npcc","Downloaded Historic Data"
2020-11-05 09:31:21,"npcc","Downloaded Forecast"
2020-11-05 09:31:17,"npcc","Logged In"
2020-11-04 16:00:23,"admin","Downloaded Historic Data"
2020-11-04 16:00:21,"admin","Downloaded Historic Data"
2020-11-04 16:00:19,"admin","Downloaded Forecast"
2020-11-04 16:00:14,"admin","Logged In"
2020-11-04 14:06:35,"admin","Downloaded Historic Data"
2020-11-04 14:06:33,"admin","Downloaded Historic Data"
2020-11-04 14:06:31,"admin","Downloaded Forecast"
2020-11-04 14:06:28,"admin","Logged In"
2020-11-04 14:06:17,"admi9n","Tried to log In with password energy"
2020-11-04 14:04:37,"admin","Downloaded Historic Data"
2020-11-04 14:04:35,"admin","Downloaded Historic Data"
2020-11-04 14:04:33,"admin","Downloaded Forecast"
2020-11-04 14:04:29,"admin","Logged In"
2020-11-04 14:04:19,"admin","Tried to log In with password enery"
2020-11-04 10:20:18,"npcc","Downloaded Historic Data"
2020-11-04 10:20:15,"npcc","Downloaded Historic Data"
2020-11-04 10:20:13,"npcc","Downloaded Forecast"
2020-11-04 10:20:08,"npcc","Logged In"
2020-11-04 09:32:56,"npcc","Uploaded New Data"
2020-11-04 09:28:49,"npcc","Downloaded Historic Data"
2020-11-04 09:28:47,"npcc","Downloaded Historic Data"
2020-11-04 09:28:45,"npcc","Downloaded Forecast"
2020-11-04 09:28:42,"npcc","Logged In"
2020-11-04 09:25:49,"npcc","Downloaded Historic Data"
2020-11-04 09:25:47,"npcc","Downloaded Historic Data"
2020-11-04 09:25:45,"npcc","Downloaded Forecast"
2020-11-04 09:25:41,"npcc","Logged In"
2020-11-04 09:16:27,"npcc","Downloaded Historic Data"
2020-11-04 09:16:25,"npcc","Downloaded Historic Data"
2020-11-04 09:16:23,"npcc","Downloaded Forecast"
2020-11-04 09:16:19,"npcc","Logged In"
2020-11-03 09:40:38,"npcc","Downloaded Historic Data"
2020-11-03 09:40:36,"npcc","Downloaded Historic Data"
2020-11-03 09:40:34,"npcc","Downloaded Forecast"
2020-11-03 09:40:31,"npcc","Logged In"
2020-11-03 09:36:54,"npcc","Uploaded New Data"
2020-11-03 09:32:37,"npcc","Downloaded Historic Data"
2020-11-03 09:32:35,"npcc","Downloaded Historic Data"
2020-11-03 09:32:32,"npcc","Downloaded Forecast"
2020-11-03 09:32:28,"npcc","Logged In"
2020-11-02 11:25:59,"cppa","Downloaded Historic Data"
2020-11-02 11:25:57,"cppa","Downloaded Historic Data"
2020-11-02 11:25:53,"cppa","Downloaded Forecast"
2020-11-02 11:25:49,"cppa","Logged In"
2020-11-02 11:02:10,"npcc","Downloaded Historic Data"
2020-11-02 11:02:08,"npcc","Downloaded Historic Data"
2020-11-02 11:02:05,"npcc","Downloaded Forecast"
2020-11-02 11:02:01,"npcc","Logged In"
2020-11-02 10:50:37,"npcc","Uploaded New Data"
2020-11-02 10:42:25,"npcc","Downloaded Historic Data"
2020-11-02 10:42:23,"npcc","Downloaded Historic Data"
2020-11-02 10:42:20,"npcc","Downloaded Forecast"
2020-11-02 10:42:16,"npcc","Logged In"
2020-11-02 00:03:24,"admin","Downloaded Historic Data"
2020-11-02 00:03:22,"admin","Downloaded Historic Data"
2020-11-02 00:03:20,"admin","Downloaded Forecast"
2020-11-02 00:03:15,"admin","Logged In"
2020-11-01 23:38:49,"admin","Downloaded Historic Data"
2020-11-01 23:38:44,"admin","Downloaded Historic Data"
2020-11-01 23:38:38,"admin","Downloaded Forecast"
2020-11-01 23:38:28,"admin","Logged In"
2020-11-01 18:42:30,"admin","Downloaded Historic Data"
2020-11-01 18:42:25,"admin","Downloaded Historic Data"
2020-11-01 18:42:19,"admin","Downloaded Forecast"
2020-11-01 18:42:07,"admin","Logged In"
2020-10-31 23:34:21,"admin","Downloaded Historic Data"
2020-10-31 23:34:16,"admin","Downloaded Historic Data"
2020-10-31 23:34:10,"admin","Downloaded Forecast"
2020-10-31 23:34:00,"admin","Logged In"
2020-10-31 23:24:25,"admin","Logged In"
2020-10-31 23:23:56,"admin","Downloaded Historic Data"
2020-10-31 23:23:51,"admin","Downloaded Historic Data"
2020-10-31 23:23:45,"admin","Downloaded Forecast"
2020-10-31 23:23:39,"admin","Logged In"
2020-10-31 23:18:25,"admin","Downloaded Historic Data"
2020-10-31 23:18:19,"admin","Downloaded Historic Data"
2020-10-31 23:18:12,"admin","Downloaded Forecast"
2020-10-31 23:18:00,"admin","Logged In"
2020-10-31 16:42:50,"admin","Downloaded Historic Data"
2020-10-31 16:42:43,"admin","Downloaded Historic Data"
2020-10-31 16:42:35,"admin","Downloaded Forecast"
2020-10-31 16:42:23,"admin","Logged In"
2020-10-31 16:38:37,"admin","Downloaded Historic Data"
2020-10-31 16:38:30,"admin","Downloaded Historic Data"
2020-10-31 16:38:22,"admin","Downloaded Forecast"
2020-10-31 16:38:11,"admin","Logged In"
2020-10-31 16:26:51,"admin","Downloaded Historic Data"
2020-10-31 16:26:40,"admin","Downloaded Historic Data"
2020-10-31 16:26:27,"admin","Downloaded Forecast"
2020-10-31 16:26:13,"admin","Logged In"
2020-10-31 16:19:54,"admin","Downloaded Historic Data"
2020-10-31 16:19:49,"admin","Downloaded Historic Data"
2020-10-31 16:19:43,"admin","Downloaded Forecast"
2020-10-31 16:19:33,"admin","Logged In"
2020-10-31 16:03:02,"admin","Downloaded Historic Data"
2020-10-31 16:02:57,"admin","Downloaded Historic Data"
2020-10-31 16:02:51,"admin","Downloaded Forecast"
2020-10-31 16:02:38,"admin","Logged In"
2020-10-29 20:51:29,"admin","Downloaded Historic Data"
2020-10-29 20:51:24,"admin","Downloaded Forecast"
2020-10-29 20:51:15,"admin","Logged In"
2020-10-29 19:32:43,"admin","Downloaded Historic Data"
2020-10-29 19:32:38,"admin","Downloaded Forecast"
2020-10-29 19:32:28,"admin","Logged In"
2020-10-29 19:27:52,"admin","Downloaded Historic Data"
2020-10-29 19:27:46,"admin","Downloaded Forecast"
2020-10-29 19:27:37,"admin","Logged In"
2020-10-29 19:25:44,"admin","Downloaded Historic Data"
2020-10-29 19:25:39,"admin","Downloaded Forecast"
2020-10-29 19:25:28,"admin","Logged In"
2020-10-29 19:24:49,"admin","Downloaded Forecast"
2020-10-29 19:24:45,"admin","Logged In"
2020-10-29 19:23:20,"admin","Downloaded Historic Data"
2020-10-29 19:23:15,"admin","Downloaded Forecast"
2020-10-29 19:23:05,"admin","Logged In"
2020-10-29 10:59:09,"npcc","Downloaded Forecast"
2020-10-29 10:59:04,"npcc","Logged In"
2020-10-29 08:31:33,"npcc","Downloaded Forecast"
2020-10-29 08:31:30,"npcc","Logged In"
2020-10-29 08:27:14,"npcc","Downloaded Forecast"
2020-10-29 08:27:10,"npcc","Logged In"
2020-10-29 08:24:18,"npcc","Uploaded New Data"
2020-10-29 08:23:50,"npcc","Uploaded New Data"
2020-10-29 08:11:29,"npcc","Downloaded Forecast"
2020-10-29 08:11:22,"npcc","Logged In"
2020-10-28 21:38:29,"admin","Downloaded Historic Data"
2020-10-28 21:38:24,"admin","Downloaded Forecast"
2020-10-28 21:38:15,"admin","Logged In"
2020-10-28 21:35:39,"admin","Downloaded Historic Data"
2020-10-28 21:35:34,"admin","Downloaded Forecast"
2020-10-28 21:35:25,"admin","Logged In"
2020-10-28 21:31:22,"admin","Downloaded Historic Data"
2020-10-28 21:31:17,"admin","Downloaded Forecast"
2020-10-28 21:31:08,"admin","Logged In"
2020-10-28 21:25:46,"admin","Downloaded Historic Data"
2020-10-28 21:25:40,"admin","Downloaded Forecast"
2020-10-28 21:25:29,"admin","Logged In"
2020-10-28 21:24:05,"admin","Downloaded Historic Data"
2020-10-28 21:24:00,"admin","Downloaded Forecast"
2020-10-28 21:23:49,"admin","Logged In"
2020-10-28 21:19:17,"admin","Downloaded Historic Data"
2020-10-28 21:19:12,"admin","Downloaded Forecast"
2020-10-28 21:19:00,"admin","Logged In"
2020-10-28 21:12:39,"admin","Downloaded Historic Data"
2020-10-28 21:12:33,"admin","Downloaded Forecast"
2020-10-28 21:12:23,"admin","Logged In"
2020-10-28 21:10:25,"admin","Downloaded Historic Data"
2020-10-28 21:10:20,"admin","Downloaded Forecast"
2020-10-28 21:10:11,"admin","Logged In"
2020-10-28 21:08:16,"admin","Downloaded Historic Data"
2020-10-28 21:08:10,"admin","Downloaded Forecast"
2020-10-28 21:07:57,"admin","Logged In"
2020-10-28 20:59:20,"admin","Downloaded Historic Data"
2020-10-28 20:59:15,"admin","Downloaded Forecast"
2020-10-28 20:59:05,"admin","Logged In"
2020-10-28 20:03:46,"admin","Downloaded Forecast"
2020-10-28 20:03:35,"admin","Logged In"
2020-10-28 14:37:57,"admin","Downloaded Forecast"
2020-10-28 14:37:46,"admin","Logged In"
2020-10-28 09:14:40,"npcc","Downloaded Forecast"
2020-10-28 09:14:36,"npcc","Logged In"
2020-10-28 08:54:16,"npcc","Uploaded New Data"
2020-10-28 08:50:19,"npcc","Downloaded Forecast"
2020-10-28 08:50:15,"npcc","Logged In"
2020-10-27 21:00:09,"admin","Downloaded Forecast"
2020-10-27 20:59:54,"admin","Logged In"
2020-10-27 09:48:13,"npcc","Downloaded Forecast"
2020-10-27 09:48:09,"npcc","Logged In"
2020-10-27 09:37:13,"npcc","Uploaded New Data"
2020-10-27 09:33:45,"npcc","Uploaded New Data"
2020-10-27 09:25:46,"npcc","Downloaded Forecast"
2020-10-27 09:25:41,"npcc","Logged In"
2020-10-26 14:23:18,"npcc","Downloaded Forecast"
2020-10-26 14:23:14,"npcc","Logged In"
2020-10-26 14:20:14,"npcc","Downloaded Forecast"
2020-10-26 14:20:09,"npcc","Logged In"
2020-10-26 12:39:42,"npcc","Downloaded Forecast"
2020-10-26 12:39:38,"npcc","Logged In"
2020-10-26 12:08:49,"npcc","Downloaded Forecast"
2020-10-26 12:08:42,"npcc","Logged In"
2020-10-26 11:15:49,"admin","Downloaded Forecast"
2020-10-26 11:15:39,"admin","Logged In"
2020-10-26 10:02:44,"npcc","Downloaded Forecast"
2020-10-26 10:02:36,"npcc","Logged In"
2020-10-26 09:42:23,"npcc","Downloaded Forecast"
2020-10-26 09:42:17,"npcc","Logged In"
2020-10-26 09:40:42,"npcc","Downloaded Forecast"
2020-10-26 09:40:38,"npcc","Logged In"
2020-10-26 09:29:09,"npcc","Uploaded New Data"
2020-10-26 09:23:33,"npcc","Downloaded Forecast"
2020-10-26 09:23:28,"npcc","Logged In"
2020-10-23 17:05:56,"npcc","Downloaded Forecast"
2020-10-23 17:05:51,"npcc","Logged In"
2020-10-23 16:53:29,"npcc","Downloaded Forecast"
2020-10-23 16:53:25,"npcc","Logged In"
2020-10-23 16:50:40,"npcc","Downloaded Forecast"
2020-10-23 16:50:36,"npcc","Logged In"
2020-10-23 16:45:06,"npcc","Downloaded Forecast"
2020-10-23 16:45:02,"npcc","Logged In"
2020-10-23 16:24:50,"npcc","Downloaded Forecast"
2020-10-23 16:24:46,"npcc","Logged In"
2020-10-23 16:21:31,"npcc","Downloaded Forecast"
2020-10-23 16:21:27,"npcc","Logged In"
2020-10-23 16:16:44,"npcc","Downloaded Forecast"
2020-10-23 16:16:40,"npcc","Logged In"
2020-10-23 15:49:19,"npcc","Downloaded Forecast"
2020-10-23 15:49:15,"npcc","Logged In"
2020-10-23 15:47:12,"npcc","Uploaded New Data"
2020-10-23 15:37:14,"npcc","Downloaded Forecast"
2020-10-23 15:37:09,"npcc","Logged In"
2020-10-22 11:51:33,"admin","Downloaded Forecast"
2020-10-22 11:51:28,"admin","Logged In"
2020-10-21 13:09:14,"admin","Downloaded Forecast"
2020-10-21 13:09:10,"admin","Logged In"
2020-10-21 11:48:58,"admin","Downloaded Forecast"
2020-10-21 11:48:54,"admin","Logged In"
2020-10-21 11:41:02,"admin","Downloaded Forecast"
2020-10-21 11:40:57,"admin","Logged In"
2020-10-20 23:46:24,"admin","Downloaded Forecast"
2020-10-20 23:46:19,"admin","Logged In"
2020-10-19 10:29:40,"admin","Downloaded Forecast"
2020-10-19 10:29:36,"admin","Logged In"
2020-05-15 00:30:32,"admin","First Entry !"
